fit_time,score_time,test_accuracy,train_accuracy,test_roc_auc,train_roc_auc,test_f1,train_f1,test_precision,train_precision,test_recall,train_recall
0.7747507095336914,0.03174567222595215,0.7692307692307693,1.0,0.8105263157894738,1.0,0.7428571428571429,1.0,0.8125,1.0,0.6842105263157895,1.0
0.8142931461334229,0.027599096298217773,0.8461538461538461,1.0,0.9447368421052632,1.0,0.8235294117647058,1.0,0.9333333333333333,1.0,0.7368421052631579,1.0
0.8111026287078857,0.03253006935119629,0.6410256410256411,1.0,0.6657894736842106,1.0,0.5882352941176471,1.0,0.6666666666666666,1.0,0.5263157894736842,1.0
0.8272864818572998,0.03791999816894531,0.7692307692307693,1.0,0.828042328042328,1.0,0.7692307692307693,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0
0.6961214542388916,0.023413658142089844,0.6923076923076923,1.0,0.7566137566137566,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
